Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Americas,Latin America and the Caribbean,Honduras,HND,Homicide: # of victims,-,Female,External,Count,2020,326,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1990,69,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1991,116,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1992,114,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1993,117,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1994,98,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1995,97,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1996,113,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1997,111,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1998,113,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,1999,105,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,2000,87,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,2001,85,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,2002,87,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,MD,Count,2003,90,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2004,88,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2005,76,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2005,51,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2006,74,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,36,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2007,63,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,46,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2008,70,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,37,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2009,63,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,38,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2009,31,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2010,61,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,29,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2010,22,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2011,42,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,21,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2011,16,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2012,58,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,36,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,26,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2013,71,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,38,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,22,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2014,67,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,36,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,23,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2015,102,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,25,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,13,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2016,82,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,24,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,11,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2017,72,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2018,43,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,15,IPFM - Intimate partner or family member
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,11,IP - Intimate partner
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,CTS,Count,2019,31,
Europe,Eastern Europe,Hungary,HUN,Homicide: # of victims,-,Female,Covid-19,Count,2020,39,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,MD,Count,1996,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,MD,Count,1999,1,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,MD,Count,2005,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,MD,Count,2007,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2009,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2010,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2010,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2011,1,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,1,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2011,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2012,1,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,1,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,1,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2013,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2014,2,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,2,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,2,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2015,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2016,1,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,1,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,1,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2017,2,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2018,1,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,0,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,0,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,CTS,Count,2019,0,
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,2,IPFM - Intimate partner or family member
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2020,1,IP - Intimate partner
Europe,Northern Europe,Iceland,ISL,Homicide: # of victims,-,Female,External,Count,2020,1,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,1999,14663,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2000,15195,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2001,14971,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2002,14518,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2003,14473,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2004,15864,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2005,15268,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2006,15571,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2007,16794,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2008,16993,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2009,17854,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2010,17871,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2011,18731,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2012,18451,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2013,17911,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2014,18284,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2015,17089,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2016,17860,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2017,17327,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2018,17233,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2019,17238,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2020,16383,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,Count,2013,292,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,Count,2014,224,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1990,2,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1991,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1992,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1993,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1994,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1995,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1996,17,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1997,11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1998,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1999,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2000,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2001,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2002,10,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2003,8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2004,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2005,8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2006,16,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2007,11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2008,9,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2009,9,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2010,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2011,1,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2012,12,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2013,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2015,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2016,2,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2017,15,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2018,10,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2019,8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2019,5,IPFM - Intimate partner or family member
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,Covid-19,Count,2020,6,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,MD,Count,1993,34,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,MD,Count,1994,29,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,MD,Count,1999,21,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2000,39,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2001,38,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2002,37,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2003,36,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2004,31,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2005,48,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2006,37,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2007,27,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2008,29,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2009,27,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2010,34,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2011,34,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2012,24,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2013,35,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2014,25,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2015,24,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2016,23,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,NSO,Count,2017,23,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,SDG,Count,2018,26,
Asia,Western Asia,Israel,ISR,Homicide: # of victims,-,Female,External,Count,2020,25,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1990,206,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1991,231,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1992,215,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1993,195,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1994,155,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1995,199,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1996,215,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1997,192,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1998,194,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,1999,181,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,2000,190,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,2001,171,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,2002,182,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,MD,Count,2003,197,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2005,136,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2005,84,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2006,178,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,126,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2007,149,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,103,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2007,15,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2008,147,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,109,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2008,20,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2009,173,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,130,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2009,13,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2010,154,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,112,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2010,12,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2011,166,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,118,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2011,9,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2012,162,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,111,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,10,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2013,179,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,125,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,81,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2014,147,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,117,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,82,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2015,135,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,111,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,73,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,112,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,77,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2016,151,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,96,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,57,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2017,132,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,111,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,75,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2018,141,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,94,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,68,IP - Intimate partner
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2019,111,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims,-,Female,CTS,Count,2020,116,
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,99,IPFM - Intimate partner or family member
Europe,Southern Europe,Italy,ITA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2020,67,IP - Intimate partner
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims,-,Female,CTS,Count,2005,186,
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims,-,Female,CTS,Count,2006,152,
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,28,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims,-,Female,CTS,Count,2007,151,
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,25,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims,-,Female,CTS,Count,2008,165,
Americas,Latin America and the Caribbean,Jamaica,JAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,30,IPFM - Intimate partner or family member
