Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2009,45824,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2009,3.76,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2010,17871,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2010,3.02,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2010,28589,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2010,4.45,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2010,46460,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2010,3.76,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2011,18731,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2011,3.12,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2011,28909,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2011,4.44,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2011,47640,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2011,3.81,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2012,18451,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2012,3.04,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2012,29027,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2012,4.41,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2012,47478,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2012,3.75,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2013,17911,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2013,2.91,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2013,27967,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2013,4.2,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2013,45878,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2013,3.58,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2014,18284,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2014,2.94,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2014,29072,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2014,4.31,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2014,47356,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2014,3.66,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2015,17089,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2015,2.72,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2015,27284,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2015,4.01,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2015,44373,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2015,3.39,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2016,42320,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2016,3.2,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,Count,2016,24459,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,MoI,"Rate per  100,000 population",2016,3.55,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,Count,2016,17860,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,MoI,"Rate per  100,000 population",2016,2.81,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2017,41017,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2017,3.06,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2018,40985,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2018,3.03,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2019,40479,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2019,2.96,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,Count,2020,40651,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Total (all ages),MoI,"Rate per  100,000 population",2020,2.95,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,Count,2017,23689,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,"Rate per  100,000 population",2017,3.4,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,Count,2018,23751,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,"Rate per  100,000 population",2018,3.38,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,Count,2019,23240,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,"Rate per  100,000 population",2019,3.27,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,Count,2020,24267,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Male,Computed,"Rate per  100,000 population",2020,3.38,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2017,17327,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,"Rate per  100,000 population",2017,2.7,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2018,17233,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,"Rate per  100,000 population",2018,2.65,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2019,17238,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,"Rate per  100,000 population",2019,2.63,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,Count,2020,16383,
Asia,Southern Asia,India,IND,Homicide: # of victims,-,Female,Computed,"Rate per  100,000 population",2020,2.47,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1998,1758,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1998,0.85,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1999,2090,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1999,1,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,Count,2000,2204,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",2000,1.04,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),Interpol,Count,2003,1635,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),Interpol,"Rate per  100,000 population",2003,0.74,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),Interpol,Count,2004,1419,
Asia,South-eastern Asia,Indonesia,IDN,Homicide: # of victims,-,Total (all ages),Interpol,"Rate per  100,000 population",2004,0.64,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),NSO,Count,2009,2215,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2009,3.04,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,Count,2013,292,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2013,0.77,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Male,MD,Count,2013,1744,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2013,4.52,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),MD,Count,2013,2037,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2013,2.66,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,Count,2014,224,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2014,0.59,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Male,MD,Count,2014,1711,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2014,4.37,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),MD,Count,2014,1936,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2014,2.5,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),External,Count,2018,1795,
Asia,Southern Asia,Iran (Islamic Republic of),IRN,Homicide: # of victims,-,Total (all ages),External,"Rate per  100,000 population",2018,2.19,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1990,1168,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1990,6.71,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1991,1171,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1991,6.55,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1992,1397,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1992,7.59,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1993,1118,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1993,5.9,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1994,1267,
Asia,Western Asia,Iraq,IRQ,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1994,6.48,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1990,17,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1990,0.48,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1990,2,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1990,0.13,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1990,14,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1990,0.84,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1991,23,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1991,0.65,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1991,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1991,0.43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1991,15,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1991,0.88,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1992,25,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1992,0.71,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1992,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1992,0.3,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1992,19,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1992,1.12,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1993,23,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1993,0.65,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1993,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1993,0.34,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1993,17,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1993,0.96,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1994,25,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1994,0.7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1994,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1994,0.28,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1994,20,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1994,1.13,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1995,43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1995,1.2,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1995,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1995,0.35,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1995,36,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1995,2.05,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1996,42,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1996,1.16,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1996,17,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1996,0.98,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1996,24,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1996,1.35,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1997,38,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1997,1.04,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1997,11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1997,0.62,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1997,26,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1997,1.47,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1998,38,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1998,1.03,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1998,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1998,0.35,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1998,31,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1998,1.72,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1999,38,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1999,1.02,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,1999,6,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1999,0.33,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,1999,31,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1999,1.72,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,Count,2000,37,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2000,0.98,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2000,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2000,0.41,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2000,29,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2000,1.55,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,Count,2001,52,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2001,1.35,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2001,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2001,0.4,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2001,44,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2001,2.31,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,Count,2002,52,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2002,1.33,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2002,10,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2002,0.55,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2002,41,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2002,2.11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,Count,2003,37,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2003,0.93,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2003,8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2003,0.41,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2003,28,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2003,1.45,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,Count,2004,30,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2004,0.74,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2004,5,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2004,0.25,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2004,25,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2004,1.23,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,Count,2005,52,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2005,1.26,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2005,8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2005,0.4,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2005,43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2005,2.12,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,Count,2006,62,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2006,1.47,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2006,16,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2006,0.77,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2006,45,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2006,2.17,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,Count,2007,78,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2007,1.8,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2007,11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2007,0.51,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2007,66,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2007,3.1,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2008,51,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2008,1.15,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2008,9,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2008,0.45,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2008,41,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2008,1.87,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2009,53,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2009,1.18,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2009,9,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2009,0.43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2009,43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2009,1.94,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2010,55,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2010,1.21,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2010,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2010,0.32,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2010,47,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2010,2.11,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2011,42,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2011,0.91,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2011,1,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2011,0.06,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2011,40,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2011,1.78,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2012,52,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2012,1.13,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2012,12,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2012,0.55,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2012,39,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2012,1.72,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2013,51,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2013,1.1,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,Count,2013,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2013,0.34,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,Count,2013,43,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2013,1.89,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2015,7,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2015,0.3,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,CTS,Count,2015,23,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2015,1,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,31,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,0.67,
Europe,Northern Europe,Ireland,IRL,Homicide: # of victims,-,Female,CTS,Count,2016,2,
